lon,lat
-158.1052624555405,21.593885737750362
-158.10334509416649,21.595380571018243
-158.10421679895776,21.60008300480997
-158.10773206781312,21.602979245590326
-158.0740237251135,21.628135320734145
-158.06873215962474,21.63796601592747
-158.06303613824647,21.64150708330184
-158.0630573032097,21.65502526596014
-158.04046434653625,21.67423396638335
-158.03804134399414,21.680696295271986
-158.0331975088927,21.6816398014897
-158.01364642124017,21.698341015139565
-158.00966291812904,21.696357816293293
-158.00919796686853,21.700901936450457
-158.00347599688266,21.699400628220683
-157.99896367079134,21.70243061578688
-157.99951811131422,21.707165940983394
-157.99006501779672,21.70472489208777
-157.98430959114208,21.712447413211347
-157.97915824568398,21.709340889745135
-157.96613428521158,21.709471353297392
-157.94469294960598,21.687377305273596
-157.9401694618711,21.67763355511808
-157.93288220840878,21.673832889041567
-157.93657121271204,21.671770823960593
-157.93678371248006,21.668000963165042
-157.934010830268,21.66361993117827
-157.92709472134354,21.66087380140708
-157.9273262184824,21.652280806035726
-157.92222057376816,21.648187296194287
-157.91221246716256,21.64844958531921
-157.91826267235416,21.646521312594654
-157.92135467067553,21.62800444366649
-157.91247919137675,21.619621303209605
-157.9094806225254,21.608047980048273
-157.8986126779299,21.60312972648956
-157.88597920136922,21.58051546027253
-157.87507397921954,21.57312434709706
-157.87612894718163,21.557164947753968
-157.8693238853918,21.556147248010284
-157.86416261146982,21.560605618139746
-157.85254713618872,21.556974712577134
-157.83480008649374,21.528301078000187
-157.8347188127324,21.509140969997635
-157.851289739627,21.507540522179276
-157.85238957360295,21.504702464667115
-157.8470316720141,21.492799474267656
-157.84903773285617,21.48687815138537
-157.84167101218142,21.48303735238529
-157.8443836474492,21.471520094264484
-157.8427303162082,21.46350476774964
-157.83645935758787,21.457648000322457
-157.8326344530458,21.462621437874784
-157.83122433817442,21.457927623859653
-157.8248184222319,21.453194220873335
-157.81589468692565,21.45439131427179
-157.81163801297183,21.442910932944894
-157.80981312133457,21.44454659794039
-157.81106194986938,21.442256398763416
-157.80727956111306,21.442396544402005
-157.81116839506385,21.43715306541291
-157.80306015291382,21.426751473442895
-157.79636209148714,21.424679803424556
-157.79510243941527,21.428722379794333
-157.79199164647386,21.428632203049077
-157.79138040517944,21.424210298358627
-157.78803541757557,21.42313821011711
-157.79146534030681,21.41784665505866
-157.7877254445173,21.417738327011573
-157.78678603808126,21.41394188566917
-157.7809770060551,21.41077405993768
-157.7727436552153,21.41145923538971
-157.7664940983763,21.416138004530204
-157.76422843929294,21.427711432994794
-157.75737824954066,21.43569154527298
-157.76238281860194,21.44005566105038
-157.76537412776685,21.437602568288717
-157.77715709964954,21.443746136816166
-157.77757794366084,21.45098941868366
-157.77295803779637,21.457197337114035
-157.76824913619166,21.45643995878466
-157.7635267148156,21.462858918164148
-157.76276154699693,21.45933496100559
-157.74674242145275,21.4538182751319
-157.73996531620827,21.454295409343406
-157.72981299605857,21.460341696049667
-157.72227144177333,21.458947035951827
-157.7258714977705,21.449748845588807
-157.73645293302206,21.443795649232523
-157.73812024250654,21.425389367006023
-157.74147816731383,21.425477913722187
-157.74478882084708,21.42066088582474
-157.74137575867073,21.408868962257085
-157.73484735460795,21.400739206913652
-157.71664808232757,21.393603932859044
-157.706012549772,21.380305707507546
-157.70973170189944,21.366170080627228
-157.70865584203938,21.356757908316027
-157.69329507967825,21.332090514436942
-157.66760453039564,21.31653604284783
-157.6615629665503,21.315647704183135
-157.65932131679435,21.31022789881827
-157.64863159438661,21.309667716118614
-157.65085776248898,21.29893176983654
-157.65768199885855,21.293954979101187
-157.66098991574708,21.294582121367004
-157.6585577201792,21.292516643934615
-157.68630070312983,21.275919990484876
-157.6893274361741,21.26864452222803
-157.69610359773594,21.27198525260001
-157.69713182901634,21.268203703384188
-157.6918308076761,21.26357367574269
-157.70710504626604,21.259098096548247
-157.71168643885895,21.261992268007706
-157.7086262365849,21.270085357411283
-157.71118197076922,21.281234382177683
-157.70585909760902,21.277941423862607
-157.6989601063691,21.28608628046236
-157.7032620159111,21.283946888823657
-157.70037325140115,21.288114147371676
-157.71220419353708,21.281169936307844
-157.71853756986886,21.285089210022484
-157.70931863719426,21.285461414236003
-157.7090071219147,21.2932686278968
-157.71159280008646,21.28552400745044
-157.71185749557776,21.287779935899447
-157.71401909352997,21.285827125567497
-157.7122032781154,21.289164734457344
-157.71735038461358,21.286390051920826
-157.71467172649068,21.28850608137112
-157.71654017070873,21.292287389283697
-157.71890841949613,21.284699067558442
-157.72808473675127,21.282550902439585
-157.72175101459896,21.282837152459525
-157.72328498351567,21.28113239241334
-157.7428609094898,21.279951828856515
-157.75590312298775,21.27375678905028
-157.76133223882735,21.276141139028372
-157.77482677683994,21.270923591960102
-157.79101959584168,21.258678077038994
-157.79156393051542,21.25514982118226
-157.79604634927037,21.257223529127383
-157.80719110301746,21.25473731899922
-157.81485949976448,21.25611493818277
-157.82150728613334,21.26133796636094
-157.82549377300003,21.274826165348728
-157.84142800507493,21.28222251985579
-157.84384876315238,21.285274558296052
-157.83947656160603,21.283550582416368
-157.84069353168073,21.28784101795595
-157.84427738078324,21.287779879473202
-157.84610434651054,21.28156359741667
-157.84844926306468,21.284303383138113
-157.8469802761666,21.28835854297972
-157.8593840301802,21.290873319842078
-157.85575317098343,21.29359492992918
-157.86111748581587,21.290293358764323
-157.86651803904059,21.294485499511065
-157.86525560941618,21.296170837283803
-157.86966793080086,21.295392059292496
-157.86359337421607,21.30347701597493
-157.86626181879512,21.305599933415433
-157.8657876797547,21.313853651659205
-157.86751986763127,21.310324077592284
