lon,lat
-155.81045208303394,20.25677227282057
-155.80027187542535,20.252502845985198
-155.79760116484323,20.24831617935499
-155.7902609925819,20.248687171448502
-155.77840898261556,20.242305426750796
-155.77356355401787,20.241995119686916
-155.77095732006015,20.246405448816724
-155.7701998853867,20.242285034848358
-155.76134453541306,20.23683258198831
-155.75315403478254,20.235764711443366
-155.7522811070171,20.2292912376729
-155.74852621770373,20.230015703822957
-155.74712524825145,20.2267542940956
-155.7442237803409,20.229254351727363
-155.73678126669023,20.220443084100953
-155.73359069756103,20.21824926940388
-155.73090957287283,20.219814681049556
-155.733431682382,20.21184777303948
-155.72948114901493,20.20194623759628
-155.7166564023761,20.196887598955335
-155.71644524746404,20.192542798925643
-155.71392714230632,20.19432767542612
-155.702578077601,20.18926869827628
-155.6886754129036,20.178213994384794
-155.68115106262894,20.178536797618595
-155.65117195106927,20.16423809517202
-155.6465920441375,20.15651652513009
-155.64056715609013,20.153536521740623
-155.63761491805116,20.145313467366826
-155.62244074188843,20.142852856051384
-155.61479314644757,20.137129217945084
-155.6074972678859,20.136379769917117
-155.59557827480046,20.121242598349042
-155.57892485514128,20.120238585776647
-155.57049411892004,20.12535795570094
-155.55603690105625,20.128608058685227
-155.53679688621014,20.1192610122492
-155.53157019809703,20.120714583990846
-155.5216002741652,20.1172512566405
-155.51372955464566,20.11182590343388
-155.49613197450898,20.1125050689296
-155.49008700945942,20.107719766393288
-155.4704147699446,20.100794023807683
-155.4557202277882,20.098599719273246
-155.45005075273144,20.093590709263925
-155.43738335740298,20.09226125411779
-155.43642786012737,20.08920577943354
-155.40200143548893,20.07578038666115
-155.39363174281718,20.06725022542763
-155.37612746940275,20.061942538047628
-155.35513260313368,20.049700146484494
-155.34550928231744,20.04905003818274
-155.34313730364678,20.044801240258398
-155.3283408230287,20.03595047151801
-155.27478766523674,20.01620889831761
-155.2515541138993,20.000642851078258
-155.24773581624297,19.994634848148056
-155.23972874458195,19.99392788123316
-155.2385853345266,19.98752550196227
-155.21216094135934,19.974747026310958
-155.20191871398492,19.966643364819618
-155.1956229154432,19.955205171109203
-155.18730289958054,19.954142452512045
-155.17780765548022,19.94876020666497
-155.13820962224074,19.915122684036547
-155.13509209294267,19.90767181014901
-155.12838233520228,19.90372381670779
-155.12851148807906,19.900086952053858
-155.1232907571844,19.898548057105504
-155.11893820202937,19.88840462040261
-155.12009516960262,19.8821201623424
-155.11020651220446,19.879356210000893
-155.1049177132051,19.869728818578967
-155.09658527023478,19.868675980760834
-155.09727668663945,19.866093304251212
-155.0921787653075,19.864948735723022
-155.0878530799824,19.859540911067942
-155.087910324092,19.85357080715205
-155.08317944096612,19.85259193413448
-155.0815612800344,19.8463324425086
-155.08470823280624,19.842698721433234
-155.08228595644522,19.835889233883876
-155.08615791911427,19.82376060611577
-155.09167852380872,19.820575604410397
-155.08813515046396,19.819843962024677
-155.0915599434431,19.811926743324857
-155.0891275526502,19.81039859644257
-155.09361803245142,19.810100014936523
-155.08579834169558,19.80038945952074
-155.09013629893752,19.79476540081479
-155.08947152334216,19.787159943217432
-155.0859814292787,19.78330387121133
-155.09076980827487,19.768713957049524
-155.0884781401652,19.76275980677623
-155.0900703717396,19.75695371407129
-155.0938791379781,19.757199282387017
-155.0898658522874,19.752249458841113
-155.0907442558794,19.73466482416395
-155.0849910061178,19.72529754237193
-155.0711587217108,19.723519897087023
-155.06466558632923,19.73038177095529
-155.0621003936631,19.723735987914683
-155.05430342141446,19.730000475884328
-155.05425773172954,19.73355799557425
-155.05157107685355,19.73177590518647
-155.06335441072943,19.74292290951942
-155.0751585787359,19.74281223353656
-155.06327992881984,19.74299794503854
-155.05431197862197,19.734452204439965
-155.0467388665678,19.73153852862336
-155.04016858961103,19.739065153320812
-155.0320043658772,19.73810875183087
-155.03164425908142,19.734177007164117
-155.02831841716613,19.73316972606236
-155.02421383366857,19.73509919225351
-155.02227697206703,19.732147223281213
-155.01372417608522,19.734541474634323
-155.01361855034784,19.73759690752444
-155.00953173372,19.735016448306247
-155.00304140983482,19.736008347029447
-154.99267668454925,19.72319883568308
-154.97828534145523,19.68760521070029
-154.98316912261032,19.6720110183599
-154.98292666508675,19.658196358275386
-154.9789665957613,19.65296661643832
-154.98278207976054,19.64364426299258
-154.97939718129186,19.63620856504627
-154.95885168106724,19.62297232190852
-154.9469630807528,19.623196808912926
-154.9449619194896,19.61868260866744
-154.94841197621963,19.610764363382447
-154.94499421873417,19.602294811019355
-154.93113631528135,19.595258591501302
-154.92154902892008,19.582739624625443
-154.91166198958774,19.578912663908465
-154.9038782295046,19.568878078806833
-154.8891476371339,19.562171291242645
-154.88358977036276,19.556646784846194
-154.87226360627514,19.553732226994477
-154.86701890275071,19.54836780733151
-154.84987106861445,19.546405698134237
-154.83610770216688,19.536159623421405
-154.82410816205999,19.53470585251176
-154.81188181769286,19.527395792531593
-154.80662561044642,19.51807672687007
-154.8113348798597,19.511244807141576
-154.8123219761302,19.501947143625706
-154.82071809555828,19.499459658791935
-154.81498536388628,19.49536156409714
-154.82047557032607,19.47824043496006
-154.83089569018142,19.469754994580644
-154.83576496817994,19.46078654295253
-154.84335125017932,19.457753783968094
-154.84812076330422,19.4499987587453
-154.86564606041713,19.435255305184143
-154.8753186771213,19.431140096563777
-154.87860008155639,19.4253831371395
-154.8853159156349,19.423324314618448
-154.88843488737066,19.415783449889236
-154.92893115292094,19.3945774843965
-154.9344198838034,19.383495577468636
-154.96109798100187,19.36276654932401
-154.96953811715832,19.36086368768314
-154.97825362545535,19.346172537818916
-155.01416584326606,19.3331380989778
-155.01605838818247,19.329116701965287
-155.02772323997556,19.324275163076422
-155.04618495466502,19.317790348697187
-155.05413004329677,19.317718314279364
-155.06019172326555,19.31307775678968
-155.07123339820487,19.31189428337026
-155.0879095646986,19.297923430945016
-155.101210655837,19.293219440679064
-155.12580208709474,19.275684331197724
-155.13111880968972,19.27314962766368
-155.14078948038346,19.274026250263184
-155.15619680014242,19.265417655509264
-155.18458765249457,19.263297888037066
-155.19265689847558,19.255875745239287
-155.1945064863846,19.258417341855143
-155.20650600289116,19.25621282501819
-155.2255083859977,19.260340075656185
-155.2329467108711,19.26255894438948
-155.23406656661152,19.266411490051006
-155.26123943040767,19.271299246901574
